user_email,BRAD41,BRAD38,BRAD31,BRAD46,BRAD32,BRAD33,S6A,BRAD39,BRAD44,S5A,BRAD40,BRAD37,BRAD36,BRAD35,BRAD42,BRAD43,S4A,S3A,BRAD34,S2A,BRAD45
506@gmail.com,"Por telefone, por meio de um corretor de seguros","Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Hawainas,Santander Previdência|Bradesco Previdência |Itaú Previdência|Caixa Previdência,Não tenho,,,Débito em conta,Confiança moderada,Desempregado,Reputação da marca,Nos meses em que tenho menos despesas,6% a 10%,,Manter padrão de vida quando parar de trabalhar,"Muita preocupação, não invisto por receio de golpes",Ceará,Entre 28 e 45 anos,,Feminino,Não
507@gmail.com,,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",INSS,Nenhuma das anteriores,Não tenho,,,,Confiança muito baixa,Desempregado,,Não sei/Não investiria,Não sei/Não investiria,,,"Muita preocupação, não invisto por receio de golpes",Bahia,Entre 45 e 60 anos,,Feminino,Sim
508@gmail.com,"Por telefone, por meio de um corretor de seguros","Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona",Bradesco,Nenhuma das anteriores,Não tenho,,,Débito em conta,Confiança moderada,Desempregado,Reputação da marca,"Todo mês, como parte do meu orçamento",11% a 15%,,Pagar a faculdade para um filho ou familiar,"Muita preocupação, não invisto por receio de golpes",São Paulo,Entre 45 e 60 anos,,Feminino,Outro
509@gmail.com,Outro,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Bradesco,Nenhuma das anteriores,Não tenho,,,Pix,Confiança moderada,Desempregado,Flexibilidade no resgate,Apenas quando sobra dinheiro,Caso a empresa oferecesse como benefício,,Manter padrão de vida quando parar de trabalhar,"Muita preocupação, não invisto por receio de golpes",Rio de Janeiro,Entre 28 e 45 anos,,Feminino,Outro
510@gmail.com,WhatsApp com suporte humano,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Lacoste,Nenhuma das anteriores,Não tenho,,,Pix,Confiança baixa,Desempregado,Rentabilidade,Apenas quando sobra dinheiro,Não sei/Não investiria,,Ajudar quem eu amo,"Muita preocupação, não invisto por receio de golpes",Minas Gerais,Entre 28 e 45 anos,,Feminino,Não
511@gmail.com,"Por telefone, por meio de um corretor de seguros","Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona",Bradesco,Bradesco Previdência,Não tenho,,,Pix,Confiança moderada,Desempregado,Flexibilidade no resgate,"Todo mês, como parte do meu orçamento",Caso a empresa oferecesse como benefício,,Me aposentar mais cedo,"Alta preocupação , tenho medo e isso influencia minhas decisões",Ceará,Entre 18 e 27 anos,,Masculino,Não
512@gmail.com,,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Itaú,Nenhuma das anteriores,Não tenho,,,,Confiança moderada,Desempregado,,Não sei/Não investiria,Não sei/Não investiria,,,"Muita preocupação, não invisto por receio de golpes",São Paulo,Menos de 18 anos,,Feminino,Não
513@gmail.com,,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Sus,Itaú Previdência|Caixa Previdência,Não tenho,,,,Confiança moderada,Desempregado,,Não sei/Não investiria,Caso a empresa oferecesse como benefício,,,"Muita preocupação, não invisto por receio de golpes",Rio Grande do Sul,Entre 28 e 45 anos,,Feminino,Outro
514@gmail.com,WhatsApp com suporte humano,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Nenhuma,Bradesco Previdência |Caixa Previdência|Santander Previdência|Itaú Previdência,Não tenho,,,Débito em conta,Confiança moderada,Desempregado,Segurança e solidez da instituição,"Todo mês, como parte do meu orçamento",6% a 10%,,Transição de carreira (plano B),"Alta preocupação , tenho medo e isso influencia minhas decisões",Goiás,Entre 18 e 27 anos,,Masculino,Não
515@hotmail.com,WhatsApp com suporte humano,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Itau,Itaú Previdência,Não tenho,,,Débito em conta,Confiança moderada,Desempregado,Flexibilidade no resgate,Apenas quando sobra dinheiro,Até 5%,,Me aposentar mais cedo,"Alta preocupação , tenho medo e isso influencia minhas decisões",Rio de Janeiro,Entre 28 e 45 anos,,Masculino,Outro
516@gmail.com,WhatsApp com suporte humano,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Bradesco,Nenhuma das anteriores,Não tenho,,,Boleto,Confiança moderada,Desempregado,Flexibilidade no resgate,Apenas quando sobra dinheiro,Caso a empresa oferecesse como benefício,,Me aposentar mais cedo,"Muita preocupação, não invisto por receio de golpes",Maranhão,Entre 28 e 45 anos,,Feminino,Outro
517@gmail.com,"Online, com suporte humano","Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona",Inss,Santander Previdência|Itaú Previdência|XP Previdência,Não tenho,,,Pix,Confiança alta,Desempregado,Segurança e solidez da instituição,Nos meses em que tenho menos despesas,Não sei/Não investiria,,Mudança de país,"Alta preocupação , tenho medo e isso influencia minhas decisões",Maranhão,Entre 28 e 45 anos,,Masculino,Não
518@gmail.com,"Online, por meio de um corretor de seguros","Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Nenhuma,Nenhuma das anteriores,Não tenho,,,Pix,Confiança moderada,Desempregado,Flexibilidade no resgate,Apenas quando sobra dinheiro,Não sei/Não investiria,,Mudança de país,"Preocupação moderada, estou atento, mas ainda invisto",Rio Grande do Norte,Entre 18 e 27 anos,,Feminino,Não
519@gmail.com,,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Apples,Nenhuma das anteriores,Não tenho,,,,Confiança baixa,Desempregado,,Não sei/Não investiria,Não sei/Não investiria,,,"Muita preocupação, não invisto por receio de golpes",Maranhão,Entre 18 e 27 anos,,Feminino,Não
520@gmail.com,,"Conhecimento muito alto, sou especialista no assunto ou tenho muita experiência prática",Uma marca boa,Nenhuma das anteriores,Não tenho,,,,Confiança baixa,Desempregado,,Não sei/Não investiria,Não sei/Não investiria,,,"Muita preocupação, não invisto por receio de golpes",Pará,Entre 18 e 27 anos,,Masculino,Não
521@gmail.com,WhatsApp com suporte humano,"Conhecimento alto, conheço bem e entendo como fazer escolhas ou investir",Não sei,Caixa Previdência,Não tenho,,,Débito em conta,Confiança muito alta,Desempregado,Taxas de administração e carregamento,Uma vez por ano ou em momentos específicos,Até 5%,,Manter padrão de vida quando parar de trabalhar,"Muita preocupação, não invisto por receio de golpes",Minas Gerais,Entre 28 e 45 anos,,Masculino,Não
522@hotmail.com,,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",XP,Nenhuma das anteriores,Não tenho,,,,Confiança baixa,Desempregado,,Não sei/Não investiria,Não sei/Não investiria,,,"Alta preocupação , tenho medo e isso influencia minhas decisões",Minas Gerais,Entre 18 e 27 anos,,Masculino,Não
523@gmail.com,"Online, com suporte por chat e Inteligência Artificial","Conhecimento muito baixo, já ouvi falar, mas não sei como funciona","
",Nenhuma das anteriores,Não tenho,,,Pix,Confiança moderada,Desempregado,Segurança e solidez da instituição,Apenas quando sobra dinheiro,Até 5%,,Me aposentar mais cedo,"Muita preocupação, não invisto por receio de golpes",Minas Gerais,Entre 28 e 45 anos,,Feminino,Não
524@gmail.com,,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Inss,Nenhuma das anteriores,Não tenho,,,,Confiança muito baixa,Desempregado,,Não sei/Não investiria,6% a 10%,,,"Muita preocupação, não invisto por receio de golpes",São Paulo,Entre 28 e 45 anos,,Feminino,Não
525@gmail.com,"Online, com suporte humano","Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona",Receita federal,Itaú Previdência,Não tenho,,,Pix,Confiança moderada,Desempregado,Rentabilidade,Apenas quando sobra dinheiro,Até 5%,,Manter padrão de vida quando parar de trabalhar,"Preocupação moderada, estou atento, mas ainda invisto",Distrito Federal,Entre 18 e 27 anos,,Masculino,Não
526@gmail.com,,"Conhecimento alto, conheço bem e entendo como fazer escolhas ou investir",Nada,Nenhuma das anteriores,Não tenho,,,,Confiança moderada,Desempregado,,Não sei/Não investiria,Não sei/Não investiria,,,"Muita preocupação, não invisto por receio de golpes",São Paulo,Entre 18 e 27 anos,,Masculino,Não
527@gmail.com,,"Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona",Bradesco,Nenhuma das anteriores,Não tenho,,,,Confiança moderada,Desempregado,,Não sei/Não investiria,Não sei/Não investiria,,,"Nenhuma preocupação, confio completamente nas instituições",Pernambuco,Entre 45 e 60 anos,,Masculino,Outro
528@gmail.com,"Online, com suporte por chat e Inteligência Artificial","Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Caixa prev,Bradesco Previdência |Brasilprev|Itaú Previdência|Caixa Previdência,Não tenho,,,Pix,Confiança muito alta,Desempregado,Segurança e solidez da instituição,"Todo mês, como parte do meu orçamento",11% a 15%,,Transição de carreira (plano B),"Alta preocupação , tenho medo e isso influencia minhas decisões",Ceará,Entre 45 e 60 anos,,Masculino,Outro
529@gmail.com,,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Hbs,Nenhuma das anteriores,Não tenho,,,,Confiança muito baixa,Desempregado,,Não sei/Não investiria,Não sei/Não investiria,,,"Nenhuma preocupação, confio completamente nas instituições",Rio de Janeiro,Entre 18 e 27 anos,,Masculino,Não
530@gmail.com,WhatsApp com suporte humano,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Banco Itaú,Bradesco Previdência |Caixa Previdência|Brasilprev|Itaú Previdência,Não tenho,,,Débito em conta,Confiança moderada,Desempregado,Indicação de um especialista ou consultor financeiro,Uma vez por ano ou em momentos específicos,6% a 10%,,Pagar a faculdade para um filho ou familiar,"Muita preocupação, não invisto por receio de golpes",Paraná,Entre 28 e 45 anos,,Feminino,Outro
531@gmail.com,"Por telefone, por meio de um corretor de seguros","Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona",Nike,Icatu,Não tenho,,,Pix,Confiança moderada,Desempregado,Flexibilidade no resgate,Quando recebo bônus ou participação nos lucros,Até 5%,,Transição de carreira (plano B),"Pouca preocupação, considero, mas acho improvável ser vítima",Maranhão,Entre 18 e 27 anos,,Masculino,Outro
532@gmail.com,"Presencialmente, em uma agência ou com um corretor de seguros","Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Itaú previdência,Itaú Previdência,Não tenho,,,Boleto,Confiança moderada,Desempregado,Segurança e solidez da instituição,"Todo mês, como parte do meu orçamento",6% a 10%,,Manter padrão de vida quando parar de trabalhar,"Muita preocupação, não invisto por receio de golpes",Rio de Janeiro,Entre 45 e 60 anos,,Feminino,Outro
533@gmail.com,,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",solo,Nenhuma das anteriores,Não tenho,,,,Confiança baixa,Desempregado,,Não sei/Não investiria,Não sei/Não investiria,,,"Alta preocupação , tenho medo e isso influencia minhas decisões",Pernambuco,Entre 18 e 27 anos,,Feminino,Não
534@gmail.com,"Online, por meio de um corretor de seguros","Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Nada,Nenhuma das anteriores,Não tenho,,,Boleto,Confiança muito baixa,Desempregado,Segurança e solidez da instituição,"Todo mês, como parte do meu orçamento",Até 5%,,Manter padrão de vida quando parar de trabalhar,"Muita preocupação, não invisto por receio de golpes",São Paulo,Acima de 60 anos,,Feminino,Não
535@gmail.com,,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Roblox,,Não tenho,,,,Confiança moderada,Desempregado,,Não sei/Não investiria,Não sei/Não investiria,,,"Nenhuma preocupação, confio completamente nas instituições",São Paulo,Menos de 18 anos,,Masculino,Outro
536@gmail.com,,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",INSS,,Não tenho,,,Boleto,,Desempregado,,"Todo mês, como parte do meu orçamento",Não sei/Não investiria,,,,Pará,Entre 28 e 45 anos,,Feminino,
537@gmail.com,WhatsApp via ChatBot,"Conhecimento muito alto, sou especialista no assunto ou tenho muita experiência prática",Nada,Bradesco Previdência,Não tenho,,,Pix,Confiança moderada,Desempregado,Indicação de um especialista ou consultor financeiro,Uma vez por ano ou em momentos específicos,Não sei/Não investiria,,Viajar,"Alta preocupação , tenho medo e isso influencia minhas decisões",São Paulo,Entre 45 e 60 anos,,Feminino,Não
538@gmail.com,,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Não sei,Nenhuma das anteriores,Não tenho,,,,Confiança muito baixa,Desempregado,,Não sei/Não investiria,Não sei/Não investiria,,,"Muita preocupação, não invisto por receio de golpes",Goiás,Entre 18 e 27 anos,,Masculino,Não
539@gmail.com,Outro,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Não sei,Itaú Previdência,Não tenho,,,Pix,Confiança moderada,Desempregado,Facilidade na contratação e gestão online,Apenas quando sobra dinheiro,Não sei/Não investiria,,Me aposentar mais cedo,"Alta preocupação , tenho medo e isso influencia minhas decisões",Ceará,Entre 45 e 60 anos,,Feminino,Não
540@gmail.com,WhatsApp com suporte humano,"Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona",TIM,Nenhuma das anteriores,Não tenho,,,Pix,Confiança muito alta,Desempregado,Benefícios fiscais,Apenas quando sobra dinheiro,Não sei/Não investiria,,Transição de carreira (plano B),"Preocupação moderada, estou atento, mas ainda invisto",Distrito Federal,Entre 18 e 27 anos,,Masculino,Não
541@gmail.com,"Online, com suporte por chat e Inteligência Artificial","Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Free fire,Caixa Previdência|Bradesco Previdência,Não tenho,,,Cartão de crédito,Confiança moderada,Desempregado,Facilidade na contratação e gestão online,"Todo mês, como parte do meu orçamento",Até 5%,,Viajar,"Preocupação moderada, estou atento, mas ainda invisto",Rio Grande do Sul,Entre 18 e 27 anos,,Masculino,Não
542@gmail.com,WhatsApp via ChatBot,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Não,XP Previdência,Não tenho,,,Pix,Confiança moderada,Desempregado,Benefícios fiscais,Apenas quando sobra dinheiro,Até 5%,,Mudança de país,"Preocupação moderada, estou atento, mas ainda invisto",Ceará,Entre 18 e 27 anos,,Masculino,Não
543@gmail.com,,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Nike,Itaú Previdência,Não tenho,,,,Confiança moderada,Desempregado,,Não sei/Não investiria,Não sei/Não investiria,,,"Muita preocupação, não invisto por receio de golpes",Pará,Entre 28 e 45 anos,,Feminino,Não
544@gmail.com,"Presencialmente, em uma agência ou com um corretor de seguros","Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona",Trasporte,Santander Previdência|Itaú Previdência|Bradesco Previdência |Caixa Previdência,Não tenho,,,Boleto,Confiança muito baixa,Desempregado,Flexibilidade no resgate,Nos meses em que tenho menos despesas,Até 5%,,Manter padrão de vida quando parar de trabalhar,"Muita preocupação, não invisto por receio de golpes",Piauí,Acima de 60 anos,,Masculino,Sim
545@gmail.com,"Presencialmente, em uma agência ou com um corretor de seguros","Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Segurança,Itaú Previdência,Não tenho,,,Boleto,Confiança moderada,Desempregado,Segurança e solidez da instituição,Quando recebo o 13º salário,Caso a empresa oferecesse como benefício,,Manter padrão de vida quando parar de trabalhar,"Pouca preocupação, considero, mas acho improvável ser vítima",Paraná,Entre 28 e 45 anos,,Masculino,Outro
546@gmail.com,"Online, com suporte humano","Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Ao que não é público,Itaú Previdência,Não tenho,,,Boleto,Confiança moderada,Desempregado,Taxas de administração e carregamento,Uma vez por ano ou em momentos específicos,Até 5%,,Manter padrão de vida quando parar de trabalhar,"Muita preocupação, não invisto por receio de golpes",Bahia,Entre 18 e 27 anos,,Feminino,Não
547@gmail.com,,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Não sei,,Não tenho,,,,,Desempregado,,,,,,,Ceará,Entre 18 e 27 anos,,Feminino,
548@gmail.com,"Presencialmente, em uma agência ou com um corretor de seguros","Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona",Não sei,Bradesco Previdência |Itaú Previdência|XP Previdência|Santander Previdência|Caixa Previdência,Não tenho,,,Débito em conta,Confiança moderada,Desempregado,Rentabilidade,Nos meses em que tenho menos despesas,6% a 10%,,Manter padrão de vida quando parar de trabalhar,"Alta preocupação , tenho medo e isso influencia minhas decisões",São Paulo,Entre 28 e 45 anos,,Masculino,Não
549@gmail.com,,"Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona","INSS 
",,Não tenho,,,,,Desempregado,,Não sei/Não investiria,Não sei/Não investiria,,,,São Paulo,Entre 45 e 60 anos,,Feminino,
550@gmail.com,,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Itaú,Bradesco Previdência,Não tenho,,,,Confiança muito baixa,Desempregado,,Não sei/Não investiria,Caso a empresa oferecesse como benefício,,,"Nenhuma preocupação, confio completamente nas instituições",Bahia,Entre 28 e 45 anos,,Feminino,Não
551@gmail.com,WhatsApp com suporte humano,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Caixa economica,Santander Previdência|Caixa Previdência,Não tenho,,,Débito em conta,Confiança baixa,Desempregado,Flexibilidade no resgate,"Todo mês, como parte do meu orçamento",6% a 10%,,Ajudar quem eu amo,"Muita preocupação, não invisto por receio de golpes",Rio de Janeiro,Entre 45 e 60 anos,,Feminino,Não
552@gmail.com,"Presencialmente, em uma agência ou com um corretor de seguros","Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona",Banco do Brasil,Brasilprev,Não tenho,,,Débito em conta,Confiança moderada,Desempregado,Flexibilidade no resgate,"Todo mês, como parte do meu orçamento",11% a 15%,,Me aposentar mais cedo,"Preocupação moderada, estou atento, mas ainda invisto",São Paulo,Entre 45 e 60 anos,,Feminino,Outro
